anime_id,name,genre,type,episodes,rating,members,name-ru,src,srcset
5178,firstsquad:themomentoftruth,"Action, Historical, Military, Super Power, Supernatural",Movie,1,6.16,25040,Первый отряд: Момент истины,https://desu.shikimori.me/uploads/poster/animes/5178/preview_alt-610158b37135a12d9dec398a1cb865c7.jpeg,https://desu.shikimori.me/uploads/poster/animes/5178/preview_alt_2x-ee4af44c4f09653303fe71f2ea3d96d5.jpeg
23179,kyoukainorinne,"Comedy, Supernatural",Special,1,6.16,2983,Риннэ: Меж двух миров,https://desu.shikimori.me/uploads/poster/animes/28423/preview_alt-2af526a5c9ba0eb59074e422cebdc2b3.jpeg,https://desu.shikimori.me/uploads/poster/animes/28423/preview_alt_2x-f2363a1e705365381ea3d224de7bf2fb.jpeg
31137,mahoushoujolyricalnanohavivid:specialprogram,"Action, Magic",Special,1,6.15,1026,Беги! Осомацу-сан,https://desu.shikimori.me/uploads/poster/animes/36714/main_alt-fb03d246e1aab896972705e8dc6fcca3.jpeg,https://desu.shikimori.me/uploads/poster/animes/36714/main_alt_2x-2424858440d1c97df22242b09c8111be.jpeg
32248,masamunedatenicle,"Action, Historical, Samurai, Super Power",ONA,Unknown,6.16,846,Лиричная волшебница Наноха: Искатели — Спецвыпуск,https://desu.shikimori.me/uploads/poster/animes/37934/preview_alt-1838a328ffa9914745c244035c3e53b0.jpeg,https://desu.shikimori.me/uploads/poster/animes/37934/preview_alt_2x-024534a90cbfd40c6fc9e52b17c62fb9.jpeg
33281,morinoandou,Comedy,ONA,1,6.17,623,Лесной Андо,https://desu.shikimori.me/uploads/poster/animes/33281/main_alt-ff6af70d85a4972050faed0d56bd59e6.jpeg,https://desu.shikimori.me/uploads/poster/animes/33281/main_alt_2x-1b530c61d69202ce3ca385e5890fbb74.jpeg
32805,nyanbo!,Comedy,TV,26,6.16,2886,Нянбо,https://desu.shikimori.me/uploads/poster/animes/32805/preview_alt-3f9448b3d4faf390edffa8663bb2354c.jpeg,https://desu.shikimori.me/uploads/poster/animes/32805/preview_alt_2x-9873531cbda17bc6ca5208bd27e8a074.jpeg
10796,softennispecials,"Comedy, Ecchi, School, Sports",Special,6,6.16,2902,Лёгкий теннис: Спецвыпуски,https://desu.shikimori.me/uploads/poster/animes/10796/preview_alt-18df2e747d13f5173a7fd2090a766acb.jpeg,https://desu.shikimori.me/uploads/poster/animes/10796/preview_alt_2x-5fde1326be82028e0d39b8bae68d60b9.jpeg
2291,tatakae!!iczer-1,"Action, Adventure, Ecchi, Mecha, Sci-Fi",OVA,3,6.16,3126,Вперёд~ Икзер-1!,https://desu.shikimori.me/uploads/poster/animes/2291/preview_alt-daba59f59b9ce6ddd3e7263a2759025c.jpeg,https://desu.shikimori.me/uploads/poster/animes/2291/preview_alt_2x-868ae09bc5eda700efa3a44c6a739fea.jpeg
28925,youkaiwatch:best10,"Comedy, Kids, Supernatural",Special,1,6.16,231,Часы ёкаев: Десятка лучших моментов,https://desu.shikimori.me/uploads/poster/animes/28925/main_alt-44225c28e92c93396e4154ca8ec22330.jpeg,https://desu.shikimori.me/uploads/poster/animes/28925/main_alt_2x-5823bfe9e286798a82dd136ac0104a84.jpeg
32826,yuukinobaton,Music,Music,1,6.16,549,,,
5503,atagoalwanekonomori,Kids,Movie,1,6.15,483,Волшебный лес,https://desu.shikimori.me/uploads/poster/animes/5503/preview_alt-935b956e0dc22b60fd9e15160a78a42a.jpeg,https://desu.shikimori.me/uploads/poster/animes/5503/preview_alt_2x-4ce9ac5bc2e90fb3029d7e6e5a3f3e40.jpeg
20855,bacterialcontamination,"Dementia, Horror, Music",Music,1,6.15,1643,,,
4534,choujinlocke:shinsekaisentai,"Action, Sci-Fi, Super Power",OVA,2,6.15,530,Супермен Локэ: Команда нового мира,https://desu.shikimori.me/uploads/poster/animes/4534/preview_alt-19dbae7cdb8e903bbcc088d2a776132c.jpeg,https://desu.shikimori.me/uploads/poster/animes/4534/preview_alt_2x-48044643cd06ab361d7bcb0c45e311da.jpeg
4907,daikyouryuujidai,Sci-Fi,Movie,1,6.15,275,Галактический экспресс 999: Отъезд и прощание мальчика,https://desu.shikimori.me/uploads/poster/animes/29716/main_alt-8b76bedc9ba79fb2c1fa58e14e0ec231.jpeg,https://desu.shikimori.me/uploads/poster/animes/29716/main_alt_2x-b8c09c0fedb2df5198cf60dad062f408.jpeg
10766,detectiveconanvs.wooo,"Adventure, Comedy, Mystery, Police, Shounen",ONA,2,6.15,2587,Детектив Конан vs. Вууу,https://desu.shikimori.me/uploads/poster/animes/10766/main_alt-14717e9dc4fd0125eb5e5ce75f4bb3a0.jpeg,https://desu.shikimori.me/uploads/poster/animes/10766/main_alt_2x-a02b04266a5f5e13a42001c1eebdd998.jpeg
9445,gunparadeorchestraova,Mecha,OVA,3,6.15,394,.хак//Изучаем за три минуты,https://desu.shikimori.me/uploads/poster/animes/36646/main_alt-3135bba3e4047245674d37b645aba009.jpeg,https://desu.shikimori.me/uploads/poster/animes/36646/main_alt_2x-d684475e1c3693a7979c651886a57d15.jpeg
515,hajimarinoboukensha-tachi:legendofcrystania,"Action, Adventure, Fantasy, Magic, Supernatural",Movie,1,6.15,2893,Легенда о Кристании,https://desu.shikimori.me/uploads/poster/animes/515/preview_alt-33923d45db120963ec488a7e3ea431b8.jpeg,https://desu.shikimori.me/uploads/poster/animes/515/preview_alt_2x-0fe83e5f875b580fc254fa02396ab1ed.jpeg
4126,mahounotenshicreamymami:lovelyserenade,Music,Music,1,6.15,385,,,
8409,marie&amp;galiver.2.0,Comedy,TV,30,6.15,499,,,
1838,mitsuxmitsudrops,"Drama, Romance, School, Shoujo",OVA,2,6.15,16436,Сладкие капельки,https://desu.shikimori.me/uploads/poster/animes/1838/preview_alt-4247d98990feb5d521c387ca78e6a2a5.jpeg,https://desu.shikimori.me/uploads/poster/animes/1838/preview_alt_2x-e21bdfbb5d205587871cfc4791ce7ce2.jpeg
21649,mitsuwano,Slice of Life,OVA,1,6.15,2794,Детектив Конан: Исследование города — Отыскать клеймо животного,https://desu.shikimori.me/uploads/poster/animes/33152/preview_alt-158689e10545d5d71e88bd618defb423.jpeg,https://desu.shikimori.me/uploads/poster/animes/33152/preview_alt_2x-e526457e5b70939bc3891db787a7a22f.jpeg
3176,nessanohaougandalla,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",TV,26,6.15,637,Гандалла: Король пылающей пустыни,https://desu.shikimori.me/uploads/poster/animes/3176/preview_alt-023377958af2895f8040d03a089a6258.jpeg,https://desu.shikimori.me/uploads/poster/animes/3176/preview_alt_2x-68127dabe6d0bb6dbafd75d7e82f2408.jpeg
9575,nodokamorinodoubutsudaisakusen,Fantasy,Special,1,6.15,160,,,
17787,ouritsuuchuugun:honneamisenotsubasa-pilotfilm,"Sci-Fi, Seinen",Special,1,6.15,705,,,
30851,qtransformers:saranaruninkimonoenomichi,"Mecha, Parody, Slice of Life",TV,13,6.15,210,Трансформеры Q: Путь к дальнейшей популярности,https://desu.shikimori.me/uploads/poster/animes/30851/main_alt-f4aed8fb5803e4ee57e416375ce4b0fc.jpeg,https://desu.shikimori.me/uploads/poster/animes/30851/main_alt_2x-027f0b534ac7c22381066ad263c92961.jpeg
2095,salamander,"Adventure, Sci-Fi",OVA,3,6.15,597,Адепт святого знака: Спецвыпуски,https://desu.shikimori.me/uploads/poster/animes/8668/preview_alt-b1f58524d103007bbc9e678246e288e8.png,https://desu.shikimori.me/uploads/poster/animes/8668/preview_alt_2x-3fa8a1f9edc077ce7ed08d558d0f3192.png
33734,samurainoodles:theoriginator,"Historical, Samurai",ONA,1,6.15,254,Самурайская лапша: Создатель,https://desu.shikimori.me/uploads/poster/animes/33734/main_alt-dab2ab35715ce8016e90d060afe1747a.jpeg,https://desu.shikimori.me/uploads/poster/animes/33734/main_alt_2x-647bd012862bd99af7aa6df8d85ac7e4.jpeg
3759,schooldays:valentinedays,"Comedy, Romance, School",OVA,1,6.15,32917,Леди против дворецких! Музыкальные клипы,https://desu.shikimori.me/uploads/poster/animes/8619/preview_alt-6702c750193bffb66aef260399e732eb.jpeg,https://desu.shikimori.me/uploads/poster/animes/8619/preview_alt_2x-efb052f908872bb6cadb745fe86c5dae.jpeg
2245,seraphimcall,"Drama, Romance, Sci-Fi",TV,12,6.15,2434,Зов ангела,https://desu.shikimori.me/uploads/poster/animes/2245/preview_alt-d9e8e1939aa04167c45278b75175e6a1.jpeg,https://desu.shikimori.me/uploads/poster/animes/2245/preview_alt_2x-3a223647c0e964bf67cb255d77ca96cf.jpeg
23151,shounenhollywood:hollystagefor49,"Music, Shoujo, Slice of Life",TV,13,6.15,10776,Мальчики Голливуда,https://desu.shikimori.me/uploads/poster/animes/23151/preview_alt-8238782eada72235b0f9d0b875fc54d1.jpeg,https://desu.shikimori.me/uploads/poster/animes/23151/preview_alt_2x-53da1529707dae917cbb38faa6863642.jpeg
32343,subarashiisekai,"Fantasy, Music",Music,1,6.15,165,,,
4685,takanenojitensha,"Fantasy, School",Special,1,6.15,1583,Слабое насекомое,https://desu.shikimori.me/uploads/poster/animes/16233/preview_alt-25c806a2dfbdbd571efd3d47e003307c.jpeg,https://desu.shikimori.me/uploads/poster/animes/16233/preview_alt_2x-37218c5da0eda827334d5c38b634bbf9.jpeg
29801,theidolm@stermillionlive!1stanniversarypv,Drama,Special,1,6.15,1292,,,
10261,toufukozou,Comedy,Movie,1,6.15,295,Тофу-бой,https://desu.shikimori.me/uploads/poster/animes/10261/preview_alt-c89bf3894770c574dfb078b1818ea37f.jpeg,https://desu.shikimori.me/uploads/poster/animes/10261/preview_alt_2x-83496a94b3ab2ee9cce2d0f4ac2c166d.jpeg
4615,yamanezumirockychuck,"Adventure, Fantasy, Kids",TV,52,6.15,507,Разгон! Спецотряд,https://desu.shikimori.me/uploads/poster/animes/693/preview_alt-7a35141475f4a093a0180a7a8b8d8da2.jpeg,https://desu.shikimori.me/uploads/poster/animes/693/preview_alt_2x-e970655751ce43a6985ad344cfdc999f.jpeg
2536,angelique:shiroitsubasanomemoire,"Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",OVA,2,6.14,1871,Клинок и душа: Спецвыпуски,https://desu.shikimori.me/uploads/poster/animes/23781/preview_alt-96cafdb7678547ea9fd3bed3788265d6.jpeg,https://desu.shikimori.me/uploads/poster/animes/23781/preview_alt_2x-13e257f19c9b8c4b7a97e99aa7380495.jpeg
25077,bakumatsurock:mystery!onsenkaijikenzeyo!!,Music,OVA,1,6.14,1455,Рок эпохи Бакумацу OVA,https://desu.shikimori.me/uploads/poster/animes/25077/preview_alt-b14d753723bca9acf21ba0dd3b4d6d11.jpeg,https://desu.shikimori.me/uploads/poster/animes/25077/preview_alt_2x-7a6369b3e788f436ac75c1b50a40503e.jpeg
3764,chouonsenshiborgman2:shinseiki2058,"Action, Demons, Sci-Fi, Shounen",OVA,3,6.14,319,Акустический воин Боргмен,https://desu.shikimori.me/uploads/poster/animes/3764/preview_alt-c7b6dfaa5c7236c3eb81c9c1c9c2816b.jpeg,https://desu.shikimori.me/uploads/poster/animes/3764/preview_alt_2x-1375f2d545cd7a3b581095ea832b4270.jpeg
2754,cleopatrad.c.,"Action, Adventure, Sci-Fi",OVA,3,6.14,1074,Клеопатра Ди-Си,https://desu.shikimori.me/uploads/poster/animes/2754/preview_alt-594724c704a9555aa83511bfffb1da21.jpeg,https://desu.shikimori.me/uploads/poster/animes/2754/preview_alt_2x-aea58b30f5e9db24f74a93abced97f6b.jpeg
2575,donchuckmonogatari,"Adventure, Kids, Slice of Life",TV,26,6.14,411,Персиковый мальчик~ пришедший с другого побережья,https://desu.shikimori.me/uploads/poster/animes/42627/preview_alt-591f60b9f95b0616e31efc1f5a8d6291.png,https://desu.shikimori.me/uploads/poster/animes/42627/preview_alt_2x-d9404a9c22b2ad1a5abb8add1dce468d.png
3525,extra,"Action, Dementia, Horror, Music, Sci-Fi",Music,1,6.14,2401,,,
32747,fakestyleii,Music,Music,1,6.14,82,,,
22099,herobank,"Game, Kids",TV,51,6.15,1946,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,https://desu.shikimori.me/uploads/poster/animes/22491/preview_alt-aed94329c0dc6cb158907fe20e9baa7b.jpeg,https://desu.shikimori.me/uploads/poster/animes/22491/preview_alt_2x-0e179a93df4a7607808584ee30c180fb.jpeg
2483,kaitouranmatheanimation,"Action, Adventure, Martial Arts, Samurai",OVA,2,6.14,1512,Самурай в погоне за мечом,https://desu.shikimori.me/uploads/poster/animes/2483/preview_alt-41a6bab0dc193b2025317a4c7a4df428.jpeg,https://desu.shikimori.me/uploads/poster/animes/2483/preview_alt_2x-e76eece42abf905feb25d2fdf7570902.jpeg
3576,kodaioujakyouryuuking,"Adventure, Fantasy, Kids",TV,49,6.14,4402,Король динозавров,https://desu.shikimori.me/uploads/poster/animes/3576/preview_alt-799e8e13d20f20ce1e71d56f1c26706f.jpeg,https://desu.shikimori.me/uploads/poster/animes/3576/preview_alt_2x-f1e141a1fd342eae9e944424f2d3bc08.jpeg
29517,kumitotulip,"Kids, Sci-Fi",Movie,1,6.14,999,,,
1097,lime-irosenkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",TV,13,6.14,6176,Военная баллада цвета лайма,https://desu.shikimori.me/uploads/poster/animes/1097/preview_alt-5b4d097a890e921c88e76d22c6c5a9ae.jpeg,https://desu.shikimori.me/uploads/poster/animes/1097/preview_alt_2x-7feed8ec4ee34ed6cdb49b5fe564a662.jpeg
17719,mahoutsukaisally(movie),"Comedy, Magic, Shoujo",Movie,1,6.14,202,Ведьма Салли,https://desu.shikimori.me/uploads/poster/animes/17719/preview_alt-545e7655a2afa2d190bf9dbe57709e63.jpeg,https://desu.shikimori.me/uploads/poster/animes/17719/preview_alt_2x-0b15055678c08c9d66cea61995b1953e.jpeg
18729,marginalprince:gekkeijunoouji-tachi-tokyomerry-go-round,"Romance, School, Shounen Ai",Special,1,6.13,728,Rainbow Sentai Robin,https://desu.shikimori.me/uploads/poster/animes/9438/preview_alt-16002c24eb0f4c2f8d675f0e09ad7cd8.jpeg,https://desu.shikimori.me/uploads/poster/animes/9438/preview_alt_2x-55ee91c6cd6d56ff806450c226618a88.jpeg
18365,mazingerzip!,"Comedy, Mecha",TV,237,6.14,273,Мазингер ZIP!,https://desu.shikimori.me/uploads/poster/animes/18365/main_alt-3c6412aed8200bdae1c67d572fbac741.jpeg,https://desu.shikimori.me/uploads/poster/animes/18365/main_alt_2x-5824997630b108bf185b9dd4d6f4345f.jpeg
1155,meltylancer,"Adventure, Comedy, Sci-Fi, Space",OVA,6,6.14,1035,Мелти Лансер,https://desu.shikimori.me/uploads/poster/animes/1155/preview_alt-c1ef38ca6ab0eda444fa173d5bc2d6e7.jpeg,https://desu.shikimori.me/uploads/poster/animes/1155/preview_alt_2x-06d10d263b820c3bc8167a6d558e60dc.jpeg
22381,nandakavelonica,"Comedy, Fantasy, Kids",TV,10,6.14,737,Некая Велоника,https://desu.shikimori.me/uploads/poster/animes/22381/preview_alt-445334763250f23c9349a3355e939520.jpeg,https://desu.shikimori.me/uploads/poster/animes/22381/preview_alt_2x-9b7b04d86505a2d5f35f8f041e723e3f.jpeg
10736,precurekaraminnaenoouenmovie,"Fantasy, Magic, Shoujo",ONA,1,6.14,893,Хорошенькое лекарство: Ролик в поддержку жертв землетрясения в Японии 2011,https://desu.shikimori.me/uploads/poster/animes/10736/main_alt-c998a274cc7f23c02228f2999fce0694.jpeg,https://desu.shikimori.me/uploads/poster/animes/10736/main_alt_2x-cf558164c76abb0450690c0bd0cf61e2.jpeg
28715,rustynail,"Action, Music, Sci-Fi",Music,1,6.14,417,,,
3398,shinhurricanepolymar,"Action, Martial Arts, Sci-Fi, Super Power",OVA,2,6.14,752,Ураган Полимер,https://desu.shikimori.me/uploads/poster/animes/3398/preview_alt-28a0c189f0b0b3057660e9920f53c28d.jpeg,https://desu.shikimori.me/uploads/poster/animes/3398/preview_alt_2x-fb0c3d64fe578673e0078f12b0388e39.jpeg
25889,stitch!:itazuraaliennodaibouken-uchuuichinooniichan,"Adventure, Comedy, Kids, Sci-Fi",Special,1,6.14,219,Поэзия теней,https://desu.shikimori.me/uploads/poster/animes/40506/preview_alt-f28a11be0e59aa3a488c95f12659ab7f.jpeg,https://desu.shikimori.me/uploads/poster/animes/40506/preview_alt_2x-b2a289592ec4fba710a29ab6c2645d6c.jpeg
546,wind:abreathofheart(tv),"Drama, Romance, School, Supernatural",TV,13,6.14,7778,Ветер: Дыхание сердца,https://desu.shikimori.me/uploads/poster/animes/546/preview_alt-9f64aa4426ef05a111ed9b42a8f9f091.jpeg,https://desu.shikimori.me/uploads/poster/animes/546/preview_alt_2x-11a32e38a04303c796db5699634bf1a1.jpeg
6076,&quot;eiji&quot;,"Comedy, Drama, Sports",OVA,1,6.13,805,,,
8939,bohemianrhapsody,"Music, Sci-Fi, Space",Music,1,6.13,3005,,,
29974,"diabolikloversmore,blood","Harem, School, Shoujo, Vampire",TV,12,6.13,37924,,,
32745,fakestyle,Music,Music,1,6.13,85,,,
24817,fantasistastella,"Shounen, Sports",OVA,3,6.13,486,Разыгрывающий Стелла,https://desu.shikimori.me/uploads/poster/animes/24817/preview_alt-6256c207c3974dec1f637f83eee01dea.jpeg,https://desu.shikimori.me/uploads/poster/animes/24817/preview_alt_2x-fe1d7ac6db53be47bc8f366240f69fe0.jpeg
15577,hellokittynofushiginokuninoalice,"Fantasy, Kids",OVA,1,6.13,240,Lei Su Deng Shandian Chong Xian 3,https://desu.shikimori.me/uploads/poster/animes/38379/preview_alt-60234d53a5f6ebaae88011e72e680deb.jpeg,https://desu.shikimori.me/uploads/poster/animes/38379/preview_alt_2x-88d851b6e27d7227fecd304fff37e36e.jpeg
19581,housekinokuni,"Fantasy, Sci-Fi, Seinen",ONA,1,6.13,1156,Страна самоцветов,https://desu.shikimori.me/uploads/poster/animes/35557/preview_alt-c12bca069260c8ce2a4fe9cf12898f38.jpeg,https://desu.shikimori.me/uploads/poster/animes/35557/preview_alt_2x-31941103fcdfddfbe48a6a7c92711c3c.jpeg
1084,i''s,"Drama, Romance",OVA,2,6.13,6419,Айдзу,https://desu.shikimori.me/uploads/poster/animes/1084/preview_alt-9cb5d7a0cce0d962491b8aa98adf8d65.jpeg,https://desu.shikimori.me/uploads/poster/animes/1084/preview_alt_2x-36a0a6be058a1947c2947b023c9191c8.jpeg
12755,mahoutsukaijiji,"Fantasy, Magic, Music",ONA,1,6.13,1039,Принц-простолюдин: Эпизод 14,https://desu.shikimori.me/uploads/poster/animes/18729/preview_alt-98023a473f34b690937802d9bc161820.jpeg,https://desu.shikimori.me/uploads/poster/animes/18729/preview_alt_2x-d9ecdfe6c8651dda960a0dc16391fe6b.jpeg
25113,majokkoshimainoyoyotonenemovieextra:hatsukoi-mikakokomatsu,Music,Special,1,6.13,863,Сёстры-колдуньи Йойо и Нэнэ: Экстра,https://desu.shikimori.me/uploads/poster/animes/25113/preview_alt-c8196f233f730e07a8fe30d9acd3a661.jpeg,https://desu.shikimori.me/uploads/poster/animes/25113/preview_alt_2x-fb021a0c1f7a22b0c13c003b53d30d18.jpeg
8130,mightyorbots,"Adventure, Comedy, Mecha, Sci-Fi",TV,13,6.13,210,«Мэйдзи»~ Кокосакэ и Цветок~ полученный от компании Oubo,https://desu.shikimori.me/uploads/poster/animes/31165/preview_alt-63faefd4ab8a3bcad15e176e754345f0.jpeg,https://desu.shikimori.me/uploads/poster/animes/31165/preview_alt_2x-9824827c89fa11c2628a06a28146caa1.jpeg
2468,nineteen19,"Drama, Romance",OVA,1,6.13,1402,Я вовсе не люблю своего старшего брата!,https://desu.shikimori.me/uploads/poster/animes/9587/preview_alt-224d8b6bcab86d289bd0b638408b4b12.png,https://desu.shikimori.me/uploads/poster/animes/9587/preview_alt_2x-734cef1e344874ef7816aa2b3cf07557.png
16345,ninku:knifenobohyou,"Action, Adventure, Comedy, Martial Arts, Shounen",Special,1,6.13,280,,,
18039,rescueme!,"Ecchi, Harem, Romance",OVA,1,6.13,14381,Возьми меня!,https://desu.shikimori.me/uploads/poster/animes/18039/preview_alt-8ae173b89c046d7fc2ab80d652d1b4a9.jpeg,https://desu.shikimori.me/uploads/poster/animes/18039/preview_alt_2x-6e25961baf6ff283a7c8b210e483b626.jpeg
25441,shinstrange+special,"Comedy, Shoujo, Slice of Life",Special,1,6.13,1094,Странности+ 2: Спецвыпуск,https://desu.shikimori.me/uploads/poster/animes/25441/preview_alt-2b81b5278db526a49d2732337269f1ed.jpeg,https://desu.shikimori.me/uploads/poster/animes/25441/preview_alt_2x-a8ac53f33b447031ee5e41e6756a55f1.jpeg
15505,shininghearts:shiawasenopanspecials,Fantasy,Special,6,6.13,1572,Сияющие сердца: Без хлеба куска везде тоска! — Спецвыпуски,https://desu.shikimori.me/uploads/poster/animes/15505/main_alt-99a159f0ffeeb9c09be8702a0ff02339.jpeg,https://desu.shikimori.me/uploads/poster/animes/15505/main_alt_2x-0efed9885c0b2dd8f5da2e6f12cb003d.jpeg
1786,sprite:betweentwoworlds,"Comedy, Ecchi, Romance, School",OVA,2,6.13,810,Эскиз,https://desu.shikimori.me/uploads/poster/animes/37930/main_alt-320a8ce25a1a56585bcc283c21242df2.jpeg,https://desu.shikimori.me/uploads/poster/animes/37930/main_alt_2x-84f37b82315c58141a935ed20438e25d.jpeg
